Pompei_VI.5_CE_687.1,coppa,Pompei_VI.5_CE_194,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_7,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_707,Morel_2762,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_721,Morel_1312b,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_722,Morel_1312,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_723,Morel_1122a1,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_724,Morel_2587b1,coppa,vaso_modanato,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,
Pompei_VI.5_CE_725,Morel_2973c,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_726,Morel_2614,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_727,Morel_2973c,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_728,Morel_2787,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_730,Morel_2762d,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_732,Morel_2973c,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_735,Morel_2973a,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_737,Morel_2787h,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_737.1,coppa,Morel_2573,vaso_modanato,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,
Pompei_VI.5_CE_738,coppa,vaso_modanato,Morel_2572,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,
Pompei_VI.5_CE_739,Morel_2152,vaso_apodo,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,
Pompei_VI.5_CE_793,Morel_2554,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_794,Morel_1315d,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_796,Morel_8151,guttus,,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_797,Morel_2252e,Morel_2200,patère,patera,Morel_2252,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_8,Morel_2789,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_887,Morel_2200,patère,patera,Morel_2253,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_911,Morel_2973c,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_923,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_924,Morel_2614,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_927.1,Morel_2973c,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_928,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_929,coppa,Morel_2615a1,Morel_2615,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,
Pompei_VI.5_CE_939,Morel_2252e,Morel_2200,patère,patera,Morel_2252,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_96,coppa,vaso_modanato,Morel_2572,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,
Pompei_VI.5_CE_279,tegame,Pompei_VI.5_Tegame_1a,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_549,tegame,Pompei_VI.5_Tegame_1b,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_231,tegame,Pompei_VI.5_Tegame_1c,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_550,tegame,Pompei_VI.5_Tegame_1c,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1331,tegame,Pompei_VI.5_Tegame_1c,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_277,tegame,Pompei_VI.5_Tegame_1c,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_273,tegame,Pompei_VI.5_Tegame_2,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1338,tegame,Pompei_VI.5_Tegame_2,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1423.4,tegame,Pompei_VI.5_Tegame_2,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_177,tegame,Pompei_VI.5_Tegame_3,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_162,tegame,Pompei_VI.5_Tegame_3,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1330.2,tegame,Pompei_VI.5_Tegame_4a,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1334,tegame,Pompei_VI.5_Tegame_4b,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1124,tegame,Pompei_VI.5_Tegame_4b,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1332,tegame,Pompei_VI.5_Tegame_4b,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1332.2,tegame,Pompei_VI.5_Tegame_4b,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1332.4,tegame,Pompei_VI.5_Tegame_4b,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1381,tegame,Pompei_VI.5_Tegame_4b,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_79,tegame,Pompei_VI.5_Tegame_4c,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1330.3,tegame,Pompei_VI.5_Tegame_4c,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1124.1,tegame,Pompei_VI.5_Tegame_4d,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1332.3,tegame,Pompei_VI.5_Tegame_4d,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_53,tegame,Pompei_VI.5_Tegame_5a,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_404,tegame,Pompei_VI.5_Tegame_5a,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1130.3,tegame,Pompei_VI.5_Tegame_5b,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_105,tegame,Pompei_VI.5_Tegame_6,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_557.1,tegame,Pompei_VI.5_Tegame_6,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_694,tegame,Pompei_VI.5_Tegame_7,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1124.2,tegame,Pompei_VI.5_Tegame_7,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_904,tegame,Pompei_VI.5_Tegame_8,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_542.1,tegame,Pompei_VI.5_Tegame_9,pan,open,forma_aperta,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_355,pentola,zuppiera,open,forma_aperta,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1122,pentola,zuppiera,open,forma_aperta,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1126,pentola,zuppiera,open,forma_aperta,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1127,pentola,zuppiera,open,forma_aperta,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_408,pentola,zuppiera,open,forma_aperta,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2085,pentola,zuppiera,open,forma_aperta,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_400,pentola,zuppiera,open,forma_aperta,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_409,pentola,zuppiera,open,forma_aperta,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_188,pentola,zuppiera,open,forma_aperta,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_488,pentola,zuppiera,open,forma_aperta,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_850,pentola,zuppiera,open,forma_aperta,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2228,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2232,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2237,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_123,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_420,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_492,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_507,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_582,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1137,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_124.1,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_483.1,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_598.1,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_760,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_877,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1141,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2251,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2093,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2139,coppa,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Pompei_VI.5_CE_143,bacile,mortaio,Pompei_VI.5_CE_271,Pompei_VI.5_CE_556.1,Pompei_VI.5_Mortarium_1,mortarium,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_271,bacile,mortaio,Pompei_VI.5_CE_143,Pompei_VI.5_CE_556.1,Pompei_VI.5_Mortarium_1,mortarium,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_556.1,bacile,mortaio,Pompei_VI.5_CE_271,Pompei_VI.5_CE_143,Pompei_VI.5_Mortarium_1,mortarium,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1596.1,bacile,mortaio,Pompei_VI.5_CE_1826,Pompei_VI.5_CE_2099,Pompei_VI.5_CE_2518,Pompei_VI.5_CE_1568,Pompei_VI.5_Mortarium_2,mortarium,,,,,,,,,,,,,,
Pompei_VI.5_CE_1826,bacile,mortaio,Pompei_VI.5_CE_1596.1,Pompei_VI.5_CE_2099,Pompei_VI.5_CE_2518,Pompei_VI.5_CE_1568,Pompei_VI.5_Mortarium_2,mortarium,,,,,,,,,,,,,,
Pompei_VI.5_CE_2099,bacile,mortaio,Pompei_VI.5_CE_1596.1,Pompei_VI.5_CE_1826,Pompei_VI.5_CE_2518,Pompei_VI.5_CE_1568,Pompei_VI.5_Mortarium_2,mortarium,,,,,,,,,,,,,,
Pompei_VI.5_CE_2518,bacile,mortaio,Pompei_VI.5_CE_1596.1,Pompei_VI.5_CE_1826,Pompei_VI.5_CE_2099,Pompei_VI.5_CE_1568,Pompei_VI.5_Mortarium_2,mortarium,,,,,,,,,,,,,,
Pompei_VI.5_CE_1568,bacile,mortaio,Pompei_VI.5_CE_1596.1,Pompei_VI.5_CE_1826,Pompei_VI.5_CE_2099,Pompei_VI.5_CE_2518,Pompei_VI.5_Mortarium_2,mortarium,,,,,,,,,,,,,,
Pompei_VI.5_CE_120,bacile,mortaio,Pompei_VI.5_CE_264,Pompei_VI.5_Mortarium_3,mortarium,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_264,bacile,mortaio,Pompei_VI.5_CE_120,Pompei_VI.5_Mortarium_3,mortarium,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1727.10,bacile,mortaio,Pompei_VI.5_CE_1942.2,Pompei_VI.5_CE_2131,Pompei_VI.5_Mortarium_4,mortarium,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1942.2,bacile,mortaio,Pompei_VI.5_CE_1727.10,Pompei_VI.5_CE_2131,Pompei_VI.5_Mortarium_4,mortarium,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2131,bacile,mortaio,Pompei_VI.5_CE_1727.10,Pompei_VI.5_CE_1942.2,Pompei_VI.5_Mortarium_4,mortarium,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1480,bacile,mortaio,Pompei_VI.5_CE_1524,Pompei_VI.5_Mortarium_5,mortarium,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1524,bacile,mortaio,Pompei_VI.5_CE_1480,Pompei_VI.5_Mortarium_5,mortarium,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_112,bacile,mortaio,Pompei_VI.5_CE_543,Pompei_VI.5_CE_661,Pompei_VI.5_CE_1938,Pompei_VI.5_CE_2250,Pompei_VI.5_Mortarium_6,mortarium,,,,,,,,,,,,,,
Pompei_VI.5_CE_543,bacile,mortaio,Pompei_VI.5_CE_112,Pompei_VI.5_CE_661,Pompei_VI.5_CE_1938,Pompei_VI.5_CE_2250,Pompei_VI.5_Mortarium_6,mortarium,,,,,,,,,,,,,,
Pompei_VI.5_CE_661,bacile,mortaio,Pompei_VI.5_CE_112,Pompei_VI.5_CE_543,Pompei_VI.5_CE_1938,Pompei_VI.5_CE_2250,Pompei_VI.5_Mortarium_6,mortarium,,,,,,,,,,,,,,
Pompei_VI.5_CE_1938,bacile,mortaio,Pompei_VI.5_CE_112,Pompei_VI.5_CE_543,Pompei_VI.5_CE_661,Pompei_VI.5_CE_2250,Pompei_VI.5_Mortarium_6,mortarium,,,,,,,,,,,,,,
Pompei_VI.5_CE_2250,bacile,mortaio,Pompei_VI.5_CE_112,Pompei_VI.5_CE_543,Pompei_VI.5_CE_661,Pompei_VI.5_CE_1938,Pompei_VI.5_Mortarium_6,mortarium,,,,,,,,,,,,,,
Pompei_VI.5_CE_170,catino,Pompei_VI.5_CE_616,Pompei_VI.5_CE_405,Pompei_VI.5_CE_764,Pompei_VI.5_CE_1516,Pompei_VI.5_CE_1874,Pompei_VI.5_CE_1876,,,,,,,,,,,,,,,
Pompei_VI.5_CE_616,catino,Pompei_VI.5_CE_170,Pompei_VI.5_CE_405,Pompei_VI.5_CE_764,Pompei_VI.5_CE_1516,Pompei_VI.5_CE_1874,Pompei_VI.5_CE_1876,,,,,,,,,,,,,,,
Pompei_VI.5_CE_405,catino,Pompei_VI.5_CE_170,Pompei_VI.5_CE_616,Pompei_VI.5_CE_764,Pompei_VI.5_CE_1516,Pompei_VI.5_CE_1874,Pompei_VI.5_CE_1876,,,,,,,,,,,,,,,
Pompei_VI.5_CE_764,catino,Pompei_VI.5_CE_170,Pompei_VI.5_CE_616,Pompei_VI.5_CE_405,Pompei_VI.5_CE_1516,Pompei_VI.5_CE_1874,Pompei_VI.5_CE_1876,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1516,catino,Pompei_VI.5_CE_170,Pompei_VI.5_CE_616,Pompei_VI.5_CE_405,Pompei_VI.5_CE_764,Pompei_VI.5_CE_1874,Pompei_VI.5_CE_1876,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1874,catino,Pompei_VI.5_CE_170,Pompei_VI.5_CE_616,Pompei_VI.5_CE_405,Pompei_VI.5_CE_764,Pompei_VI.5_CE_1516,Pompei_VI.5_CE_1876,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1876,catino,Pompei_VI.5_CE_170,Pompei_VI.5_CE_616,Pompei_VI.5_CE_405,Pompei_VI.5_CE_764,Pompei_VI.5_CE_1516,Pompei_VI.5_CE_1874,,,,,,,,,,,,,,,
Pompei_VI.5_CE_756,bicchiere,,,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1293,olla,Pompei_VI.5_Olla_1a,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1998.1,olla,Pompei_VI.5_Olla_1a,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_555.1,olla,Pompei_VI.5_Olla_1b,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1827,olla,Pompei_VI.5_Olla_1c,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_117,olla,Pompei_VI.5_Olla_2a,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_233,olla,Pompei_VI.5_Olla_2b,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_122,olla,Pompei_VI.5_Olla_2c,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1777.11,olla,Pompei_VI.5_Olla_2c,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2254,olla,Pompei_VI.5_Olla_2c,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2255,olla,Pompei_VI.5_Olla_2c,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_12.2,olla,Pompei_VI.5_Olla_3a,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_402,olla,Pompei_VI.5_Olla_3a,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_968,olla,Pompei_VI.5_Olla_3a,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1777.12,olla,Pompei_VI.5_Olla_3a,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2082,olla,Pompei_VI.5_Olla_3a,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2083,olla,Pompei_VI.5_Olla_3a,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_407,olla,Pompei_VI.5_Olla_3b,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_686,olla,Pompei_VI.5_Olla_3b,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1663,olla,Pompei_VI.5_Olla_3b,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_354,olla,Pompei_VI.5_Olla_3c,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_901,olla,Pompei_VI.5_Olla_3c,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1135.14,olla,Pompei_VI.5_Olla_3c,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1330,olla,Pompei_VI.5_Olla_3c,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_696,olla,Pompei_VI.5_Olla_4a,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1614.4,olla,Pompei_VI.5_Olla_4b,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_118,olla,Pompei_VI.5_Olla_4c,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_144,olla,Pompei_VI.5_Olla_4c,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_234,olla,Pompei_VI.5_Olla_4c,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_242,olla,Pompei_VI.5_Olla_4c,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_287,olla,Pompei_VI.5_Olla_4c,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1786,olla,Pompei_VI.5_Olla_4c,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2225,olla,Pompei_VI.5_Olla_4c,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_697,olla,Pompei_VI.5_Olla_4d,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_88,olla,Pompei_VI.5_Olla_4e,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_286,olla,Pompei_VI.5_Olla_4e,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_699,olla,Pompei_VI.5_Olla_4e,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_708,olla,Pompei_VI.5_Olla_4e,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_189,olla,Pompei_VI.5_Olla_4f,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_670,olla,Pompei_VI.5_Olla_4f,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1044,olla,Pompei_VI.5_Olla_4f,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1329.1,olla,Pompei_VI.5_Olla_4f,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_241,olla,Pompei_VI.5_Olla_4g,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_645,olla,Pompei_VI.5_Olla_4g,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_116,olla,Pompei_VI.5_Olla_4h,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_498,olla,Pompei_VI.5_Olla_4i,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_272,olla,Pompei_VI.5_Olla_5,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2004.8,olla,Pompei_VI.5_Olla_5,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2227,olla,Pompei_VI.5_Olla_5,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_82,olla,Pompei_VI.5_Olla_6,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_623,olla,Pompei_VI.5_Olla_6,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2005,olla,Pompei_VI.5_Olla_6,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2137,olla,Pompei_VI.5_Olla_6,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2138,olla,Pompei_VI.5_Olla_6,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_26,olla,closed,forma_chiusa,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_365,olla,closed,forma_chiusa,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1131,olla,closed,forma_chiusa,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1329.2,olla,closed,forma_chiusa,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1343,olla,closed,forma_chiusa,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1477.8,olla,closed,forma_chiusa,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1907.6,olla,closed,forma_chiusa,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2242,olla,closed,forma_chiusa,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2106,olla,closed,forma_chiusa,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_614,anfora,amphora,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1080,anfora,amphora,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_491,anfora,amphora,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_78,anfora,amphora,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_605,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1595,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1727.3,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2092,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2109,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2125,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_503,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_504,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_943,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1853,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2124,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_495,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_502,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_350,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_423,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_487,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_499,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_601,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_603,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1135.13,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
