Pompei_VI.5_CE_1323.5,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1323.6,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1323.7,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1323.8,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1323.9,vaso_modanatto,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,
Pompei_VI.5_CE_1324.10,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1324.11,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1324.12,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1324.13,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1324.2,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1324.8,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1324.9,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_134,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_135,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_136,ceramica_a_vernice_nera,Pompei_VI.5_CE_371,Pompei_VI.5_CE_1717.2,vernice_nera,black_gloss,tableware,fineware,slipped,,,,
Pompei_VI.5_CE_137,Sparkes-Talcott_469,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,
Pompei_VI.5_CE_1390,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1390.1,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1390.2,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1390.2a,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1424,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1424.1,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1424.3,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1424.4,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1446,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1446.1,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1461,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_151,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1512.4,Sparkes-Talcott_398,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,
Pompei_VI.5_CE_1519,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1526,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_153,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_154,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1542,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1542.3,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1542.4,Sparkes-Talcott_398,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,
Pompei_VI.5_CE_1542.5,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1542.6,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1542.7,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1542.8,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1603,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1603.1,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1642.2,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1654,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1655,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1680,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1694,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1717,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1717.2,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1762.2,vernice_nera,Campana_A,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,
Pompei_VI.5_CE_1771,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1771.1,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1771.6,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1789,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_180,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1806,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_182,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1839,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1839.2,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1840,vernice_nera,Campana_A,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,
Pompei_VI.5_CE_1841,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1846,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1848,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1878,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1914,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1915,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1916,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1925,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1928,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1929,Campana_A,vernice_nera,ceramica_a_vernice_nera,slipped,fineware,black_gloss,tableware,,,,,
Pompei_VI.5_CE_194,Pompei_VI.5_CE_687.1,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,
Pompei_VI.5_CE_1951,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1958,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1979,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_1996,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_200,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_201,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_202,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_206,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2060,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2061,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_207,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_209,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_213,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_214,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_215,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_216,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2164,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2165,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2167,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2168,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2169,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_217,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2170,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2171,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2172,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2173,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2177,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2178,Pompei_VI.5_CE_1323.4,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,
Pompei_VI.5_CE_2179,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_218,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2180,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2182,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2184,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2185,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2186,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2187,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2189,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_219,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2191,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2192,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2193,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2194,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2196,Sparkes-Talcott_398,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,
Pompei_VI.5_CE_2198,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_220,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2200,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2201,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2202,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2203,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2206,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_2207,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_221,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_222,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_223,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
